UAV_data,UAV_POM_O3,UAV_CO,UAV_NO2,UAV_PM2_5,UAV_PM10,UAV_O3,ground_POM_O3,ground_CO,ground_nNO2,ground_PM2_5,ground_PM10,ground_O3,CO,PM?.?,PM??,O?,NO?
07/25/2023 19:15:00,2.526666667,0.563746633,46.8261154,2.566666667,2.566666667,87.59702103,48.90333333,0.422477567,52.5618452,3.233333333,3.266666667,98.6137727,0.38,6.995,12.714,47.091,2.567
07/25/2023 19:16:00,3.073333333,0.571359833,42.93961213,2.533333333,3.033333333,87.96299257,54.66,0.4227193,53.23571523,3.133333333,3.366666667,97.49302463,0.373,7.134,12.736,50.053,2.59
07/25/2023 19:17:00,1.64,0.566405367,45.274649,3.933333333,4.266666667,88.97409357,37.69666667,0.422235867,53.86257097,3,5,96.7462741,0.37,7.361,12.759,44.399,2.61
07/25/2023 19:18:00,2.006666667,0.5666469,44.3030237,3.133333333,3.866666667,88.12551077,47.62666667,0.418489667,55.8371658,4.033333333,5.633333333,94.3792994,0.363,7.163,12.78,45.464,2.652
07/25/2023 19:19:00,1.476666667,0.567130267,44.28735227,3.033333333,3.033333333,86.00488407,26.21333333,0.4233235,54.55211163,3.7,4.633333333,94.16022607,0.364,7.001,12.801,41.29,3.609
07/25/2023 19:20:00,1.77,0.570513867,41.858285,2.7,2.7,87.22410813,50.25666667,0.4170394,50.55590737,3.1,4.166666667,93.971034,0.368,7.324,12.804,39.81,2.59
07/25/2023 19:21:00,0.426666667,0.566646933,46.7477592,2.166666667,3.266666667,86.28024467,71.16,0.420785733,54.0349564,3.133333333,3.766666667,95.16785783,0.36,6.951,12.767,42.912,2.632
07/25/2023 19:22:00,2.246666667,0.568701333,44.3657085,3.4,4.233333333,86.18811387,65.96666667,0.4222358,56.52670687,3.5,5.066666667,93.54806577,0.357,6.735,12.73,42.091,2.73
07/25/2023 19:23:00,0.986666667,0.566405233,44.2560088,1.766666667,2.433333333,86.9735826,45.35333333,0.418610567,58.14085993,3.233333333,3.6,92.4134873,0.355,7.161,12.693,39.083,2.684
07/25/2023 19:24:00,0.436666667,0.5691847,43.9582533,3.033333333,3.466666667,86.53017293,36.38,0.426102867,53.11034437,2.566666667,2.566666667,94.03247033,0.36,7.243,12.658,42.085,2.765
07/25/2023 19:25:00,0.763333333,0.565559333,44.33436613,3.066666667,3.6,86.70993473,62.75,0.422960867,57.04386313,2.066666667,2.666666667,91.86466443,0.358,7.214,12.621,43.204,2.736
07/25/2023 19:26:00,0.59,0.571964133,43.15901177,2.866666667,3.1,87.176822,35.09333333,0.425498733,56.2132791,2.866666667,2.966666667,91.75789563,0.367,7.181,12.587,45.754,2.758
07/25/2023 19:27:00,-0.443333333,0.5717224,42.59484113,2.833333333,3.366666667,87.1633203,,,,,,,0.369,7.152,12.554,46.568,2.711
07/25/2023 19:28:00,1.15,0.569184767,44.177652,2.933333333,2.933333333,87.09553627,,,,,,,0.362,7.083,12.52,45.631,2.799
07/25/2023 19:29:00,2.363333333,0.569909767,45.039578,2.433333333,2.766666667,86.39710263,,,,,,,0.359,7.104,12.487,40.775,2.724
07/25/2023 19:30:00,0.076666667,0.5683387,46.1365746,3.166666667,3.433333333,85.6270911,,,,,,,0.356,7.252,12.455,38.196,2.75
07/25/2023 19:31:00,1.783333333,0.569668067,45.5724048,2.8,3.466666667,87.1831133,,,,,,,0.361,7.061,12.423,39.121,2.773
07/25/2023 19:32:00,1.413333333,0.5644718,46.92014377,3.2,3.566666667,86.67463367,,,,,,,0.362,7.235,12.417,38.735,2.724
07/25/2023 19:33:00,1.403333333,0.568097033,46.52835937,3.133333333,3.133333333,87.37160197,,,,,,,0.37,7.323,12.465,39.689,2.819
07/25/2023 19:34:00,0.363333333,0.5695472,46.96715827,2.2,2.2,88.7748135,,,,,,,0.363,7.491,12.55,41.728,2.689
07/25/2023 19:35:00,0.203333333,0.569426333,46.48134527,2.333333333,3.066666667,87.99628567,,,,,,,0.358,7.208,12.634,42.155,2.865
07/25/2023 19:36:00,0.593333333,0.570513967,47.3432712,3.4,3.9,89.30335403,,,,,,,0.348,7.385,12.691,45.296,2.828
07/25/2023 19:37:00,1.453333333,0.570393033,47.35894307,2.8,3.066666667,89.34218253,,,,,,,0.35,6.828,12.692,45.321,2.855
07/25/2023 19:38:00,1.54137931,0.570809862,45.92798376,2.344827586,2.620689655,88.69923614,,,,,,,0.353,7.138,12.657,46.943,3.031
07/25/2023 19:39:00,1.004545455,0.573634045,47.22787255,3.363636364,3.363636364,90.3432285,,,,,,,0.362,7.698,12.622,46.557,2.85
07/25/2023 19:40:00,0.734782609,0.572337261,47.87269161,3.086956522,3.086956522,89.43217039,,,,,,,0.374,7.916,12.587,43.719,2.812
07/25/2023 19:41:00,0.535,0.5733539,47.1082004,3.8,5,88.75366325,,,,,,,0.372,7.701,12.553,43.013,2.912
07/25/2023 19:42:00,0.409090909,0.576765,46.71499141,3.181818182,3.772727273,90.84124486,,,,,,,0.367,8.17,12.488,43.401,2.87
07/25/2023 19:43:00,0.433333333,0.57220575,47.75856367,3.583333333,3.583333333,90.26957108,,,,,,,0.369,7.471,12.395,45.071,2.84
07/25/2023 19:44:00,0.461904762,0.578506952,48.71563786,3.238095238,4.238095238,89.81659819,,,,,,,0.368,7.739,12.306,45.862,2.924
07/25/2023 19:45:00,0.461538462,0.571555115,48.75008042,3.038461538,3.961538462,89.891152,,,,,,,0.363,7.622,12.247,47.796,3.087
07/25/2023 19:46:00,1.02962963,0.572407259,48.63355007,3.851851852,3.851851852,90.47998841,,,,,,,0.363,7.494,12.24,47.856,2.991
07/25/2023 19:47:00,0.571428571,0.576953286,50.55143,3.380952381,3.571428571,89.22646024,,,,,,,0.364,7.356,12.271,45.119,3.033
07/25/2023 19:48:00,0.766666667,0.572507875,49.87420271,4.041666667,4.625,88.00406517,,,,,,,0.358,7.987,12.307,44.07,3.015
07/25/2023 19:49:00,1.529411765,0.575582294,48.47990888,3.529411765,3.941176471,90.66141535,,,,,,,0.354,7.113,12.396,44.16,3.011
07/25/2023 19:50:00,0.488,0.57484016,49.25204704,2.88,3.2,90.61864212,,,,,,,0.356,7.4,12.482,43.077,2.998
07/25/2023 19:51:00,1.025,0.575658571,48.74362243,3.464285714,4.5,89.90928496,,,,,,,0.355,7.394,12.567,42.422,3.052
07/25/2023 19:52:00,0.627586207,0.576060241,47.79233772,3.793103448,4.068965517,92.17937783,,,,,,,0.348,7.716,12.651,44.712,3.064
07/25/2023 19:53:00,2.148,0.57759552,50.32397072,2.96,3.2,90.20068684,,,,,,,0.347,7.306,12.774,46.237,3.017
07/25/2023 19:54:00,1.316666667,0.573817167,51.03649683,3.055555556,3.5,90.23877344,,,,,,,0.35,7.121,12.899,44.91,3.1
07/25/2023 19:55:00,1.914285714,0.575226905,51.13351019,3.952380952,3.952380952,87.86584405,,,,,,,0.347,7.602,12.977,48.705,3.092
07/25/2023 19:56:00,1.658333333,0.574471667,50.16804083,3.291666667,3.875,88.35056925,,,,,,,0.359,7.333,12.998,47.496,3.122
07/25/2023 19:57:00,2.06,0.57730552,49.06399116,3.32,3.92,89.2502534,,,,,,,0.365,7.599,12.956,46.419,3.056
07/25/2023 19:58:00,2.3,0.578489733,47.7977419,3.233333333,3.233333333,89.034177,,,,,,,0.378,7.27,12.916,45.19,3.101
07/25/2023 19:59:00,3.621428571,0.579542857,49.5663705,4.107142857,4.428571429,89.2733855,,,,,,,0.373,7.094,12.877,41.902,2.926
07/25/2023 20:00:00,5.839285714,0.569702607,53.84801811,3.75,5.321428571,86.72008357,,,,,,,0.37,7.108,12.786,38.163,3.007
07/25/2023 20:01:00,2.082758621,0.568684621,54.60128831,3.896551724,4.655172414,88.031403,,,,,,,0.363,7.567,12.692,42.754,2.958
07/25/2023 20:02:00,0.455555556,0.569184667,54.22301159,4.111111111,5.444444444,88.48735348,,,,,,,0.358,7.203,12.598,43.296,3.035
07/25/2023 20:03:00,0.274074074,0.568781889,52.53398463,4.111111111,4.740740741,92.17461607,25.58,0.4306952,60.742311,4.2,5.2,91.1744704,0.357,7.192,12.452,45.465,2.946
07/25/2023 20:04:00,-0.751724138,0.576935483,50.14304793,4.965517241,5.24137931,95.63545597,22.97666667,0.429124167,58.06250353,3.533333333,4.1,94.7916325,0.357,6.946,12.297,46.466,2.875
07/25/2023 20:05:00,-0.296296296,0.578852259,49.45194604,3.777777778,3.777777778,96.78258004,51.77,0.431903533,57.0908773,3.9,4.733333333,92.77680297,0.356,7.257,12.099,46.769,2.947
07/25/2023 20:06:00,0.131034483,0.578435655,47.597796,4.75862069,5.724137931,101.2926922,18.95,0.4251362,58.73637377,4.233333333,4.633333333,92.61363647,0.354,7.194,11.89,41.431,2.946
07/25/2023 20:07:00,0.824137931,0.577935552,48.47323279,3.965517241,4.655172414,102.412985,37.01666667,0.425619567,62.1213935,2.733333333,3.233333333,90.17687057,0.36,7.356,11.699,43.732,2.967
07/25/2023 20:08:00,4.281481481,0.578315259,50.42705441,3.814814815,4.259259259,101.4267527,15.64666667,0.433957933,61.44752417,3.933333333,3.966666667,87.6026975,0.362,7.029,11.538,43.063,3.005
07/25/2023 20:09:00,4.47,0.5829611,50.2581512,4.7,4.7,99.6313277,63.23,0.4285199,56.6990932,4.3,4.3,89.9532476,0.361,7.086,11.414,42.679,2.957
07/25/2023 20:10:00,,,,,,,,,,,,,0.364,7.449,11.352,44.399,3.02
07/25/2023 20:11:00,,,,,,,,,,,,,0.365,7.189,11.36,42.234,2.946
07/25/2023 20:12:00,,,,,,,,,,,,,0.365,7.086,11.404,41.683,2.973
07/25/2023 20:13:00,,,,,,,,,,,,,0.361,6.883,11.481,42.758,2.982
07/25/2023 20:14:00,,,,,,,,,,,,,0.372,6.85,11.59,42.711,3.054
07/25/2023 20:15:00,,,,,,,,,,,,,0.378,6.771,11.765,39.571,3.1
07/25/2023 20:16:00,,,,,,,,,,,,,0.379,7.257,12.011,39.944,3.042
07/25/2023 20:17:00,,,,,,,,,,,,,0.383,6.854,12.279,39.417,3.092
07/25/2023 20:18:00,,,,,,,,,,,,,0.38,7.187,12.491,36.94,2.979
07/25/2023 20:19:00,,,,,,,,,,,,,0.383,7.01,12.608,36.255,3.159
07/25/2023 20:20:00,,,,,,,,,,,,,0.381,7.198,12.645,36.522,3.066
07/25/2023 20:21:00,,,,,,,,,,,,,0.387,7.35,12.668,37.733,3.004
07/25/2023 20:22:00,,,,,,,,,,,,,0.381,7.522,12.735,36.783,3.106
07/25/2023 20:23:00,,,,,,,,,,,,,0.367,7.383,12.872,36.48,3.065
07/25/2023 20:24:00,-2.775,0.53383725,16.572496,0,0,72.121922,30.44,0.4190938,48.8007118,3.8,3.8,84.608776,0.359,7.191,13.067,37.849,3.125
07/25/2023 20:25:00,-3.648148148,0.526485852,15.88034326,0,0,71.01263496,21.64333333,0.430574267,48.40892693,3.6,4.366666667,87.1259541,0.361,7.214,13.26,34.73,2.977
07/25/2023 20:26:00,-1.531034483,0.511803621,41.48595541,0.482758621,0.482758621,94.35899634,5.286666667,0.4321452,52.18573253,4.133333333,4.2,82.67338213,0.365,7.334,13.431,33.874,3.01
07/25/2023 20:27:00,11.98214286,0.516487286,81.48563514,2.607142857,2.857142857,121.4313106,4.573333333,0.433112133,46.1992609,3.233333333,3.9,85.39001213,0.365,7.202,13.559,33.633,2.99
07/25/2023 20:28:00,28.28965517,0.545182103,91.59657872,4.482758621,4.586206897,137.2245888,42.56,0.427311433,49.61562317,3.233333333,3.766666667,84.0336505,0.379,7.722,13.633,31.289,2.934
07/25/2023 20:29:00,34.96428571,0.578118607,85.56579471,4.642857143,4.964285714,146.4293742,46.12666667,0.4337163,51.30813377,3.1,4.066666667,82.41743483,0.377,7.567,13.7,32.231,2.978
07/25/2023 20:30:00,30.91724138,0.600563103,74.57420559,3.965517241,4.75862069,143.208433,48.47666667,0.4251363,51.26111947,2.566666667,2.866666667,81.45080063,0.374,7.683,13.752,33.452,2.981
07/25/2023 20:31:00,24.26,0.6166772,70.82685115,4.85,5.15,139.8653103,-0.09047619,0.423478857,56.68566057,3.523809524,3.523809524,78.10961224,0.367,7.901,13.757,34.651,3.037
07/25/2023 20:32:00,,,,,,,,,,,,,0.363,8.077,13.762,31.702,3.035
07/25/2023 20:33:00,,,,,,,,,,,,,0.364,7.993,13.767,32.353,3
07/25/2023 20:34:00,16.22857143,0.628485536,82.29159264,4.107142857,4.321428571,112.0770585,15.50740741,0.424437926,43.94954607,3.555555556,4.296296296,84.27663567,0.364,7.828,13.772,29.396,2.944
07/25/2023 20:35:00,13,0.631669294,84.21067988,3.823529412,4.647058824,107.6904781,11.14,0.423685933,46.4186602,4.466666667,5.866666667,83.17600943,0.367,7.756,13.777,30.343,2.851
07/25/2023 20:36:00,,,,,,,36.96333333,0.420785833,43.55079537,3.466666667,4.233333333,84.26726323,0.375,7.997,13.784,35.2,3.038
07/25/2023 20:37:00,,,,,,,41.78333333,0.420060733,44.28735103,4.033333333,5.2,83.3781154,0.384,8.026,13.848,32.492,2.968
07/25/2023 20:38:00,,,,,,,43.5375,0.411027625,46.36772825,2.5,3.375,81.89175675,0.39,8.051,13.91,34.631,2.9
07/25/2023 20:39:00,,,,,,,,,,,,,0.4,7.879,13.985,30.465,2.999
07/25/2023 20:40:00,,,,,,,,,,,,,0.395,8.304,14.1,34.002,2.911
07/25/2023 20:41:00,697.825,0.622054667,85.99675742,5,6.666666667,81.14657858,,,,,,,0.393,7.877,14.22,33.443,2.997
07/25/2023 20:42:00,2.143333333,0.6184899,84.42178283,4.133333333,4.966666667,79.78959863,-249.75,0.409668,53.596157,5.5,5.5,74.4180905,0.391,7.691,14.333,29.504,2.91
07/25/2023 20:43:00,1.833333333,0.6163147,81.9770453,3.433333333,4.166666667,80.41412397,,,,,,,0.388,7.835,14.447,30.163,2.853
07/25/2023 20:44:00,1.803448276,0.614439517,80.16727217,4.206896552,4.206896552,78.66804034,,,,,,,0.382,7.357,14.507,35.719,2.885
07/25/2023 20:45:00,-0.013333333,0.613293633,77.8868135,4.333333333,4.6,76.62404107,,,,,,,0.386,7.743,14.523,32.485,2.907
07/25/2023 20:46:00,-0.11,0.609547333,78.10620967,3.3,3.766666667,76.60083633,,,,,,,0.384,7.604,14.515,34.521,2.907
07/25/2023 20:47:00,-1.293333333,0.601813267,75.12864863,4.3,4.3,75.3603035,,,,,,,0.384,7.882,14.555,36.132,2.877
07/25/2023 20:48:00,-1.066666667,0.596375167,73.5771804,3.833333333,4.033333333,73.81632133,,,,,,,0.387,7.461,14.662,35.074,2.846
07/25/2023 20:49:00,-1.27,0.597583533,72.01004097,3.566666667,3.566666667,75.5360559,,,,,,,0.392,7.355,14.789,32.369,2.742
07/25/2023 20:50:00,-2.53,0.588882633,69.43993213,3.366666667,3.633333333,74.4766411,-146.3333333,0.409668,45.60374833,3.333333333,3.333333333,77.01526267,0.395,7.901,14.894,35.056,2.852
07/25/2023 20:51:00,-0.543333333,0.590816133,67.49667893,3.866666667,4.2,75.591535,18.94,0.410393133,50.8379918,3.366666667,4.266666667,70.66927427,0.398,8.098,14.945,33.021,2.703
07/25/2023 20:52:00,-0.946666667,0.589245133,66.0235709,4,5.133333333,74.90654753,-6.173333333,0.409667933,47.1238725,3.133333333,3.133333333,71.4950346,0.393,7.785,14.954,35.754,2.819
07/25/2023 20:53:00,-3.123333333,0.5874325,64.2370321,4.433333333,4.533333333,74.44779557,-2.216666667,0.409909667,45.6194191,3.5,4.9,70.6125048,0.384,7.704,14.939,35.438,2.94
07/25/2023 20:54:00,-2.163333333,0.585498933,64.39374533,3.466666667,3.966666667,74.00769517,-2.666666667,0.4134142,53.47078547,3.4,3.4,68.1781738,0.384,7.523,14.925,37.2,2.87
07/25/2023 20:55:00,-2.743333333,0.5789731,63.84524643,2.666666667,3.2,72.88857727,-13.32333333,0.4044716,47.2179011,3.033333333,3.033333333,69.8532808,0.387,7.42,14.91,37.372,2.869
07/25/2023 20:56:00,-1.583333333,0.5829612,62.24676547,3.133333333,3.533333333,72.37256023,-2.376666667,0.403142333,47.95445623,3.8,4.066666667,70.50095933,0.379,7.796,14.861,38.13,2.777
07/25/2023 20:57:00,-2.73,0.577402067,61.9019949,3.6,3.6,72.95711853,12.86666667,0.4051967,42.53215507,3.3,3.433333333,72.52262447,0.376,7.545,14.789,36.696,2.783
07/25/2023 20:58:00,-1.013333333,0.5801816,60.0997843,3.666666667,3.666666667,73.60398653,21.88666667,0.401692067,38.2225228,2.733333333,3.1,77.32273497,0.377,7.675,14.719,33.127,2.786
07/25/2023 20:59:00,-1.516666667,0.5764354,58.79905803,3.4,4.1,75.743972,23.34666667,0.4051967,44.92987823,3.066666667,4.333333333,75.85802287,0.374,7.683,14.661,32.326,2.714
07/25/2023 21:00:00,-2.57,0.5775229,59.47292733,2.7,2.7,73.260792,10.75666667,0.401813,52.13871763,3.2,3.666666667,70.28410313,0.365,8.252,14.651,36.529,2.856
07/25/2023 21:01:00,-2.803333333,0.573051667,60.60126977,2.833333333,3.433333333,71.51117993,-6.116666667,0.4027797,45.4627057,2.866666667,3.233333333,69.679271,0.378,7.77,14.671,33.012,2.789
07/25/2023 21:02:00,-1.9,0.571843267,60.80499853,3.1,3.433333333,70.22840143,8.923333333,0.400000233,47.20223003,3.033333333,4.633333333,70.70821163,0.386,7.63,14.72,36.093,2.718
07/25/2023 21:03:00,-1.55,0.572205733,58.8460722,3.233333333,4.1,70.45431073,7.503333333,0.405196567,47.9074423,3.433333333,3.466666667,69.43622553,0.398,7.931,14.716,32.234,2.732
07/25/2023 21:04:00,-3.816666667,0.5699098,57.81176057,3.4,3.8,71.51042287,26.77666667,0.404471467,41.98365653,3,3.933333333,71.26181363,0.398,7.861,14.717,33.8,2.663
07/25/2023 21:05:00,-1.61,0.567613767,56.54237853,4.366666667,4.366666667,73.09588643,23.50333333,0.395287233,38.15983793,2.933333333,3.6,75.6306047,0.385,7.847,14.767,33.989,2.687
07/25/2023 21:06:00,0.14,0.571722333,56.63640717,2.9,3.366666667,73.17625107,-6.516666667,0.398429167,42.37544183,2.633333333,3.8,75.1644174,0.38,7.625,14.869,34.089,2.78
07/25/2023 21:07:00,-3.586666667,0.572568333,55.89985177,3.466666667,3.9,71.95090493,-16.98,0.400362833,45.2903201,3.4,4.266666667,73.16509393,0.379,7.992,14.974,39.237,2.734
07/25/2023 21:08:00,-3.633333333,0.5712391,56.8558064,3.1,3.2,70.46087587,38.01,0.393232967,48.50295463,2.466666667,2.466666667,70.59552833,0.366,7.626,15.075,31.401,2.537
07/25/2023 21:09:00,-3.3,0.565438533,58.3602592,4.1,4.1,68.35695363,7.243333333,0.397220733,49.6312954,2.966666667,3.533333333,67.22189743,0.366,7.893,15.142,32.998,2.691
07/25/2023 21:10:00,-4.38,0.570634833,58.73637223,4.166666667,4.466666667,68.00263827,27.29,0.401812933,48.2678839,2.2,3.4,66.797797,0.375,7.964,15.183,32.581,2.617
07/25/2023 21:11:00,-4.116666667,0.563746733,57.59236117,2.9,3.533333333,68.6452749,27.70333333,0.395045533,45.79180493,3.1,3.333333333,69.27387607,0.37,7.965,15.218,34.073,2.609
07/25/2023 21:12:00,-2.923333333,0.5674928,56.82446403,4.366666667,5,69.70745617,32.05333333,0.3981876,40.04040377,2.833333333,2.833333333,71.01427127,0.366,8.201,15.199,33.295,2.548
07/25/2023 21:13:00,-1.703333333,0.566526067,56.05656627,2.6,3.3,70.2137686,29.09666667,0.395891433,42.04634267,2.733333333,3.2,74.00029027,0.363,8.081,15.18,33.938,2.646
07/25/2023 21:14:00,-2.633333333,0.5647134,55.7588102,3.033333333,3.733333333,69.98834893,8.97,0.395528967,44.7888356,2.666666667,2.866666667,71.45398643,0.362,8,15.206,33.58,2.574
07/25/2023 21:15:00,-1.213333333,0.563988333,55.39836817,3.266666667,4.533333333,70.05450507,-3.07,0.393957933,36.82776903,3.166666667,3.166666667,73.72553233,0.361,7.378,15.226,31.622,2.52
07/25/2023 21:16:00,-1.33,0.565438467,55.476726,2.833333333,3.2,70.68461353,3.24,0.396374867,39.75831877,2.666666667,3.4,75.61254637,0.369,7.713,15.207,34.066,2.593
07/25/2023 21:17:00,-1.26,0.566526033,55.743139,3.333333333,4.066666667,69.52444487,20.31666667,0.3960123,41.9366427,2.533333333,3.166666667,73.42332357,0.37,7.274,15.188,33.144,2.564
07/25/2023 21:18:00,-2.366666667,0.564350733,55.39836853,2.233333333,4.433333333,69.29154307,13.17333333,0.3917827,43.91123813,2.4,3.133333333,71.5141252,0.387,7.707,15.169,35.409,2.64
07/25/2023 21:19:00,-1.753333333,0.5680971,54.63046977,2.466666667,3.133333333,68.63161003,32.3,0.3929912,44.25600847,2.266666667,3.666666667,68.61887917,0.381,7.814,15.151,32.211,2.653
07/25/2023 21:20:00,-2.203333333,0.566042733,56.009552,2.733333333,3,67.85199987,15.45,0.389365833,45.46270503,2.133333333,2.533333333,69.26509333,0.391,7.592,15.133,33.136,2.613
07/25/2023 21:21:00,-2.743333333,0.561088033,56.0879085,3,3.6,66.8253892,45.19,0.390816033,47.75072787,2.033333333,3.066666667,67.4130483,0.389,7.82,15.115,30.522,2.544
07/25/2023 21:22:00,-2.153333333,0.565680167,55.6961245,3.233333333,3.566666667,66.4651085,38.14,0.3898492,46.43433157,3.4,3.7,66.3642604,0.395,7.584,15.053,28.728,2.556
07/25/2023 21:23:00,-1.376666667,0.5671303,54.95956793,2.833333333,3.066666667,66.1226183,25.65,0.385982167,43.94258083,2.333333333,2.666666667,67.56987337,0.391,7.386,14.98,32.441,2.537
07/25/2023 21:24:00,-3.98,0.5595171,56.02522307,3.3,3.5,64.57738733,32.72333333,0.3927494,38.66132193,3.5,4.333333333,66.3114518,0.395,7.409,14.905,31.076,2.526
07/25/2023 21:25:00,-1.316666667,0.562054867,54.50509787,2.733333333,3.033333333,66.47899323,2.846666667,0.3928703,36.05987023,3.266666667,3.566666667,71.51787633,0.386,7.501,14.831,33.138,2.525
07/25/2023 21:26:00,-0.25,0.561209,54.6147976,3.066666667,3.633333333,66.45648993,40.56,0.3916618,41.43515803,3,3.5,70.28438603,0.379,7.245,14.777,32.292,2.493
07/25/2023 21:27:00,-2.734482759,0.564434103,53.36919131,3.068965517,3.724137931,66.2167609,44.03666667,0.391178533,42.17171323,2.633333333,3.5,69.48243423,0.375,7.164,14.801,34.318,2.412
07/25/2023 21:28:00,0.203333333,0.559517033,54.28569853,3.466666667,3.8,66.24061523,29.30333333,0.394924833,45.97986173,2,3.033333333,67.10211513,0.373,7.208,14.905,29.052,2.469
07/25/2023 21:29:00,-3.72,0.5630216,55.63343893,3.033333333,3.333333333,64.48959487,28.1,0.397220767,43.4410964,1.966666667,2.5,64.76881837,0.374,7.664,15.056,29.136,2.459
07/25/2023 21:30:00,-3.996666667,0.558429433,55.4140397,3.066666667,3.866666667,64.43650673,26.95666667,0.386344767,43.67616723,1.7,1.7,65.95067887,0.373,7.801,15.158,35.411,2.431
07/25/2023 21:31:00,-1.286666667,0.556254233,54.6461412,3.366666667,3.666666667,61.9345666,49.43333333,0.391541067,44.0052661,2.6,3.333333333,64.3899404,0.375,7.644,15.199,29.185,2.404
07/25/2023 21:32:00,-4.323333333,0.55565,53.8312272,2.533333333,2.666666667,62.16090767,57.11333333,0.388278233,40.00906143,3.266666667,3.566666667,65.3778931,0.375,8.148,15.24,28.085,2.437
07/25/2023 21:33:00,-10.51052632,0.558117789,53.15076021,2.421052632,3.157894737,59.69315037,73.27368421,0.392304368,37.46287268,3,3.421052632,67.13759832,0.376,7.924,15.278,28.679,2.408
07/25/2023 21:34:00,,,,,,,,,,,,,0.382,7.31,15.316,31.061,2.402
07/25/2023 21:35:00,,,,,,,,,,,,,0.385,7.701,15.291,30.394,2.427
07/25/2023 21:36:00,,,,,,,,,,,,,0.393,7.31,15.184,30.919,2.379
07/25/2023 21:37:00,,,,,,,,,,,,,0.393,7.175,14.998,28.501,2.364
07/25/2023 21:38:00,,,,,,,,,,,,,0.398,7.489,14.752,28.601,2.323
07/25/2023 21:39:00,,,,,,,,,,,,,0.398,7.329,14.489,30.11,2.383
07/25/2023 21:40:00,,,,,,,,,,,,,0.397,7.222,14.286,27.426,2.349
07/25/2023 21:41:00,,,,,,,,,,,,,0.383,7.332,14.149,32.271,2.335
07/25/2023 21:42:00,,,,,,,,,,,,,0.396,7.089,14.057,25.119,2.379
07/25/2023 21:43:00,,,,,,,,,,,,,0.389,7.064,13.998,27.181,2.269
07/25/2023 21:44:00,,,,,,,,,,,,,0.379,6.658,13.955,27.827,2.241
07/25/2023 21:45:00,,,,,,,,,,,,,0.379,6.974,13.957,28.282,2.231
07/25/2023 21:46:00,,,,,,,,,,,,,0.382,6.63,13.959,26.74,2.258
07/25/2023 21:47:00,,,,,,,,,,,,,0.369,7.679,13.96,28.736,2.236
07/25/2023 21:48:00,,,,,,,,,,,,,0.371,7.254,13.917,27.79,2.252
07/25/2023 21:49:00,-25.33913043,0.477131609,0,0,0,19.39157457,31.38148148,0.378785259,34.9123763,2.481481481,2.925925926,65.8955893,0.376,7.085,13.842,24.455,2.176
07/25/2023 21:50:00,-19.23913043,0.47145713,10.38400009,0,0,43.86691591,32.75666667,0.3777646,34.57108923,2.2,2.633333333,66.37978147,0.381,7.497,13.727,24.842,2.149
07/25/2023 21:51:00,-1.231818182,0.476243182,67.05930668,1.363636364,1.363636364,104.235738,40.11333333,0.372084867,35.15092947,2.4,3.1,66.42121073,0.379,6.74,13.613,21.883,2.167
07/25/2023 21:52:00,68.60416667,0.501510792,84.52756388,3.333333333,3.333333333,116.4586205,83.31,0.383081833,36.87478333,2.366666667,3.166666667,66.3104761,0.372,7.199,13.507,23.743,2.137
07/25/2023 21:53:00,66.78461538,0.530281538,73.97499231,2.884615385,3.615384615,116.3674403,45.56,0.3763145,35.68375697,1.9,2.9,66.0954725,0.362,7.018,13.456,25.3,2.228
07/25/2023 21:54:00,60.47916667,0.553474667,65.87860804,2.5,2.708333333,112.8181648,44.66666667,0.372568233,43.2843822,2.166666667,2.666666667,62.1788678,0.359,6.779,13.407,24.542,2.141
07/25/2023 21:55:00,49.35416667,0.56284025,62.86186721,2.708333333,3.083333333,105.9981391,54.37666667,0.375710167,44.25600853,2.933333333,3.9,59.53962207,0.356,6.856,13.382,23.877,2.185
07/25/2023 21:56:00,47.96666667,0.575982167,65.58477054,2.833333333,3.041666667,98.35684796,11.73076923,0.375784615,39.32916446,3.076923077,3.076923077,62.14907242,0.357,6.425,13.394,24.811,2.142
07/25/2023 21:57:00,,,,,,,,,,,,,0.362,6.904,13.405,24.559,2.115
07/25/2023 21:58:00,35.3,0.594562,78.043526,1,1,79.235801,-1.833333333,0.366163333,31.342784,2,2,65.00851133,0.376,6.724,13.368,21.644,2.028
07/25/2023 21:59:00,34.93636364,0.581543864,79.36847236,2.954545455,2.954545455,77.12311441,27.59666667,0.3769187,36.93746887,1.433333333,1.433333333,64.29678737,0.372,6.47,13.322,23.996,2.038
07/25/2023 22:00:00,29.74285714,0.579025,80.32707529,2.428571429,2.428571429,73.96267386,42.50666667,0.377885467,43.67616667,1.766666667,2.966666667,61.46009973,0.364,6.997,13.275,20.419,2.042
07/25/2023 22:01:00,,,,,,,33.97666667,0.377885467,46.1522466,1.7,1.866666667,56.78232753,0.367,6.91,13.23,22.662,2.079
07/25/2023 22:02:00,,,,,,,26.61,0.3816317,42.8612549,1.666666667,1.666666667,55.4628442,0.373,6.712,13.229,21.051,1.985
07/25/2023 22:03:00,,,,,,,10.76666667,0.3751061,36.70239783,1.433333333,1.933333333,58.12297227,0.36,6.713,13.243,22.645,2.058
07/25/2023 22:04:00,,,,,,,-41.025,0.3879155,45.133605,2.25,2.25,56.64017375,0.362,6.758,13.257,23.191,2.043
